Id,Temperature,Humidity,DustDensity,MQ7,Light,Rain,Timestamp
40317,30,49,-0.00,122,561,"=991 ",2024-08-16 09:57:50.687
40318,30,49,0.00,122,561,"=991 ",2024-08-16 09:57:53.230
40319,30,49,-0.00,122,562,"=991 ",2024-08-16 09:57:55.700
40320,30,49,-0.07,122,562,"=991 ",2024-08-16 09:57:58.270
40321,30,49,-0.00,122,564,"=991 ",2024-08-16 09:58:00.817
40322,30,49,-0.00,122,563,"=991 ",2024-08-16 09:58:03.377
40323,30,49,0.00,122,563,"=992 ",2024-08-16 09:58:05.837
40324,30,49,-0.00,122,564,"=991 ",2024-08-16 09:58:08.277
40325,30,49,-0.00,122,562,"=991 ",2024-08-16 09:58:10.953
40326,30,49,0.00,122,562,"=991 ",2024-08-16 09:58:13.513
40327,30,49,-0.00,122,562,"=991 ",2024-08-16 09:58:15.980
40328,30,49,-0.00,122,563,"=991 ",2024-08-16 09:58:18.540
40329,30,49,-0.00,122,563,"=991 ",2024-08-16 09:58:21.077
40330,30,49,0.00,122,562,"=991 ",2024-08-16 09:58:23.553
40331,30,49,-0.00,122,562,"=991 ",2024-08-16 09:58:26.110
40332,30,49,-0.00,119,565,"=966 ",2024-08-16 09:58:28.683
40333,30,49,0.00,122,563,"=991 ",2024-08-16 09:58:31.240
40334,30,49,-0.00,122,562,"=991 ",2024-08-16 09:58:33.800
40335,30,48,0.00,122,563,"=991 ",2024-08-16 09:58:36.250
40336,30,48,-0.00,122,562,"=991 ",2024-08-16 09:58:38.810
40337,30,48,0.00,122,562,"=991 ",2024-08-16 09:58:41.470
40338,30,48,0.00,122,562,"=991 ",2024-08-16 09:58:43.910
40339,30,48,0.00,122,563,"=991 ",2024-08-16 09:58:46.397
40340,30,48,-0.00,122,562,"=991 ",2024-08-16 09:58:48.930
40341,30,48,-0.00,122,562,"=991 ",2024-08-16 09:58:51.510
40342,30,48,0.00,122,562,"=991 ",2024-08-16 09:58:54.177
40343,30,48,0.01,122,562,"=991 ",2024-08-16 09:58:56.520
40344,30,48,-0.00,122,562,"=991 ",2024-08-16 09:58:59.080
40345,30,48,-0.00,122,562,"=991 ",2024-08-16 09:59:01.757
40346,30,48,-0.00,122,562,"=991 ",2024-08-16 09:59:04.087
40347,30,47,0.02,122,562,"=992 ",2024-08-16 09:59:06.673
40348,30,47,0.00,122,562,"=991 ",2024-08-16 09:59:09.223
40349,30,47,0.00,122,562,"=991 ",2024-08-16 09:59:11.753
40350,30,47,0.00,122,562,"=991 ",2024-08-16 09:59:14.240
40351,30,47,-0.00,122,562,"=992 ",2024-08-16 09:59:16.777
40352,30,47,0.00,122,562,"=991 ",2024-08-16 09:59:19.353
40353,30,47,-0.00,122,562,"=991 ",2024-08-16 09:59:22.033
40354,30,47,0.00,122,562,"=991 ",2024-08-16 09:59:24.380
40355,30,47,0.00,122,562,"=991 ",2024-08-16 09:59:26.943
40356,30,47,-0.00,122,562,"=991 ",2024-08-16 09:59:29.483
40357,30,47,0.00,122,562,"=991 ",2024-08-16 09:59:32.030
40358,29,48,-0.08,122,562,"=992 ",2024-08-16 09:59:34.510
40359,29,48,-0.00,122,562,"=991 ",2024-08-16 09:59:37.067
40360,29,48,-0.00,122,562,"=991 ",2024-08-16 09:59:39.583
40361,29,48,-0.00,122,562,"=991 ",2024-08-16 09:59:42.193
40362,29,48,-0.00,122,562,"=991 ",2024-08-16 09:59:44.663
40363,29,48,-0.00,122,557,"=982 ",2024-08-16 09:59:47.213
40364,29,48,0.00,122,563,"=991 ",2024-08-16 09:59:49.733
40365,29,48,0.00,122,563,"=991 ",2024-08-16 09:59:52.240
40366,29,48,0.00,122,563,"=992 ",2024-08-16 09:59:54.797
40367,29,48,-0.00,122,563,"=991 ",2024-08-16 09:59:57.353
40368,29,48,-0.00,122,563,"=991 ",2024-08-16 09:59:59.883
40369,29,48,-0.00,122,563,"=991 ",2024-08-16 10:00:02.467
40370,29,48,0.00,122,564,"=992 ",2024-08-16 10:00:04.923
40371,29,48,-0.00,122,564,"=992 ",2024-08-16 10:00:07.490
40372,29,48,0.00,122,564,"=992 ",2024-08-16 10:00:10.147
40373,29,48,-0.00,122,564,"=991 ",2024-08-16 10:00:12.600
40374,29,48,0.01,122,564,"=991 ",2024-08-16 10:00:15.063
40375,29,48,-0.00,122,564,"=992 ",2024-08-16 10:00:17.630
40376,29,48,0.00,122,564,"=991 ",2024-08-16 10:00:20.147
40377,29,48,0.00,122,564,"=991 ",2024-08-16 10:00:22.657
40378,29,48,0.02,122,563,"=991 ",2024-08-16 10:00:25.207
40379,29,48,-0.00,122,563,"=991 ",2024-08-16 10:00:27.753
40380,29,48,-0.00,122,563,"=991 ",2024-08-16 10:00:30.270
40381,29,48,0.00,122,562,"=991 ",2024-08-16 10:00:32.780
40382,29,48,-0.08,122,561,"=991 ",2024-08-16 10:00:35.340
40383,29,48,0.00,122,561,"=991 ",2024-08-16 10:00:37.907
40384,29,48,-0.00,122,558,"=991 ",2024-08-16 10:00:40.357
40385,29,48,0.00,122,555,"=991 ",2024-08-16 10:00:43.120
40386,29,48,0.00,122,550,"=991 ",2024-08-16 10:00:45.490
40387,29,48,-0.00,122,549,"=991 ",2024-08-16 10:00:47.913
40388,29,48,-0.00,122,546,"=991 ",2024-08-16 10:00:50.493
40389,29,48,0.00,122,552,"=991 ",2024-08-16 10:00:53.063
40390,29,48,-0.00,122,548,"=991 ",2024-08-16 10:00:56.087
40391,29,48,0.00,122,553,"=991 ",2024-08-16 10:00:58.177
40392,29,48,0.00,122,551,"=992 ",2024-08-16 10:01:00.647
40393,29,48,-0.00,122,547,"=991 ",2024-08-16 10:01:03.300
40394,29,48,-0.00,119,545,"=967 ",2024-08-16 10:01:05.740
40395,29,48,-0.00,122,549,"=991 ",2024-08-16 10:01:08.320
40396,29,48,-0.00,122,550,"=991 ",2024-08-16 10:01:10.877
40397,29,48,0.01,122,549,"=991 ",2024-08-16 10:01:13.323
40398,29,48,-0.00,122,611,"=991 ",2024-08-16 10:01:15.883
40399,29,48,-0.00,122,605,"=991 ",2024-08-16 10:01:18.467
40400,28,48,0.00,122,549,"=991 ",2024-08-16 10:01:20.913
40401,28,48,0.01,122,548,"=991 ",2024-08-16 10:01:23.470
40402,28,48,-0.00,122,546,"=991 ",2024-08-16 10:01:26.037
40403,28,48,0.00,122,545,"=992 ",2024-08-16 10:01:28.577
40404,28,48,-0.00,122,546,"=991 ",2024-08-16 10:01:31.053
40405,28,48,0.02,122,548,"=992 ",2024-08-16 10:01:33.620
40406,28,48,-0.00,122,550,"=991 ",2024-08-16 10:01:36.140
40407,28,48,0.00,122,549,"=991 ",2024-08-16 10:01:38.640
40408,28,48,-0.00,122,549,"=991 ",2024-08-16 10:01:41.187
40409,28,48,0.01,122,547,"=991 ",2024-08-16 10:01:43.753
40410,28,48,-0.00,122,546,"=991 ",2024-08-16 10:01:46.310
40411,28,48,-0.00,122,545,"=991 ",2024-08-16 10:01:48.870
40412,28,48,-0.00,122,544,"=991 ",2024-08-16 10:01:51.323
40413,28,48,-0.00,122,541,"=991 ",2024-08-16 10:01:53.860
40414,28,49,0.00,122,540,"=991 ",2024-08-16 10:01:56.453
40415,28,49,-0.00,122,532,"=991 ",2024-08-16 10:01:59.113
40416,28,49,-0.00,122,553,"=495 ",2024-08-16 10:02:01.460
40417,28,49,-0.00,122,544,"=323 ",2024-08-16 10:02:04.020
40418,28,49,-0.00,122,534,"=278 ",2024-08-16 10:02:06.533
40419,28,48,-0.00,122,539,"=280 ",2024-08-16 10:02:09.150
40420,28,49,0.00,122,539,"=282 ",2024-08-16 10:02:11.597
40421,28,49,-0.00,122,536,"=286 ",2024-08-16 10:02:14.160
40422,28,49,-0.00,122,536,"=292 ",2024-08-16 10:02:16.730
40423,28,49,-0.00,122,535,"=295 ",2024-08-16 10:02:19.173
40424,28,49,0.00,122,534,"=298 ",2024-08-16 10:02:21.717
40425,28,49,0.00,122,536,"=300 ",2024-08-16 10:02:24.260
40426,28,48,-0.00,122,537,"=304 ",2024-08-16 10:02:26.863
40427,28,48,0.00,122,540,"=276 ",2024-08-16 10:02:29.420
40428,28,48,0.00,122,534,"=557 ",2024-08-16 10:02:31.873
40429,28,48,0.00,123,518,"=944 ",2024-08-16 10:02:34.533
40430,28,49,-0.00,123,546,"=502 ",2024-08-16 10:02:36.940
40431,29,49,-0.00,123,753,"=928 ",2024-08-16 10:02:39.460
40432,29,49,-0.08,127,767,"=967 ",2024-08-16 10:02:42.020
40433,29,49,-0.00,68,686,"=967 ",2024-08-16 10:02:44.573
40434,29,49,-0.00,125,571,"=905 ",2024-08-16 10:02:47.130
40435,29,49,0.00,113,537,"=936 ",2024-08-16 10:02:49.600
40436,29,48,0.01,137,536,"=945 ",2024-08-16 10:02:52.133
40437,29,48,-0.00,134,537,"=945 ",2024-08-16 10:02:54.687
40438,29,48,-0.00,133,537,"=945 ",2024-08-16 10:02:57.280
40439,29,48,-0.00,131,537,"=945 ",2024-08-16 10:02:59.833
40440,29,48,0.02,131,539,"=945 ",2024-08-16 10:03:02.290
40441,29,48,-0.00,131,541,"=945 ",2024-08-16 10:03:04.847
40442,29,48,0.00,131,541,"=945 ",2024-08-16 10:03:07.303
40443,29,48,0.00,131,541,"=946 ",2024-08-16 10:03:09.977
40444,29,48,-0.00,131,539,"=945 ",2024-08-16 10:03:12.433
40445,29,48,-0.00,131,538,"=945 ",2024-08-16 10:03:15.093
40446,29,48,0.00,131,538,"=946 ",2024-08-16 10:03:17.517
40447,29,48,0.00,131,539,"=945 ",2024-08-16 10:03:20.000
40448,29,48,0.00,131,536,"=945 ",2024-08-16 10:03:22.567
40449,29,48,0.00,132,536,"=945 ",2024-08-16 10:03:25.127
40450,29,48,0.00,132,539,"=945 ",2024-08-16 10:03:27.663
40451,29,48,0.00,131,535,"=945 ",2024-08-16 10:03:30.140
40452,29,48,0.00,131,534,"=944 ",2024-08-16 10:03:32.700
40453,29,48,0.00,132,535,"=945 ",2024-08-16 10:03:35.267
40454,29,48,0.00,132,536,"=946 ",2024-08-16 10:03:37.730
40455,29,48,0.00,132,534,"=946 ",2024-08-16 10:03:40.243
40456,29,48,0.00,131,536,"=982 ",2024-08-16 10:03:42.840
40457,29,48,0.00,131,535,"=946 ",2024-08-16 10:03:45.397
40458,29,48,0.00,131,535,"=946 ",2024-08-16 10:03:47.970
40459,29,48,0.00,131,534,"=946 ",2024-08-16 10:03:50.410
40460,29,48,0.00,131,534,"=946 ",2024-08-16 10:03:52.980
40461,29,48,-0.00,131,534,"=946 ",2024-08-16 10:03:55.633
40462,29,48,0.00,131,534,"=946 ",2024-08-16 10:03:57.927
40463,29,48,0.01,131,535,"=946 ",2024-08-16 10:04:00.540
40464,29,48,0.00,129,535,"=947 ",2024-08-16 10:04:03.120
40465,29,48,0.00,129,536,"=946 ",2024-08-16 10:04:05.763
40466,29,48,-0.00,130,536,"=947 ",2024-08-16 10:04:08.130
40467,29,48,0.02,131,536,"=947 ",2024-08-16 10:04:10.690
40468,29,47,0.00,132,536,"=947 ",2024-08-16 10:04:13.260
40469,29,47,0.00,131,536,"=947 ",2024-08-16 10:04:15.817
40470,29,48,0.00,131,536,"=947 ",2024-08-16 10:04:18.263
40471,29,48,0.01,131,536,"=947 ",2024-08-16 10:04:20.813
40472,29,48,0.00,131,536,"=947 ",2024-08-16 10:04:23.383
40473,28,48,0.00,131,539,"=947 ",2024-08-16 10:04:25.823
40474,28,48,0.00,131,538,"=947 ",2024-08-16 10:04:28.413
40475,28,48,0.00,130,537,"=947 ",2024-08-16 10:04:31.063
40476,28,48,0.00,130,536,"=947 ",2024-08-16 10:04:33.523
40477,28,48,0.00,130,538,"=947 ",2024-08-16 10:04:36.187
40478,28,48,0.00,130,538,"=947 ",2024-08-16 10:04:38.553
40479,28,48,0.00,130,536,"=947 ",2024-08-16 10:04:41.350
40480,28,48,0.00,130,537,"=947 ",2024-08-16 10:04:43.667
40481,28,48,0.00,130,750,"=948 ",2024-08-16 10:04:46.237
40482,28,48,0.00,130,751,"=948 ",2024-08-16 10:04:48.677
40483,28,48,0.00,130,743,"=945 ",2024-08-16 10:04:51.253
40484,28,48,0.00,130,745,"=948 ",2024-08-16 10:04:53.803
40485,28,48,-0.00,130,745,"=948 ",2024-08-16 10:04:56.270
40486,28,48,0.00,130,745,"=948 ",2024-08-16 10:04:58.820
40489,28,48,-0.00,130,744,"=948 ",2024-08-16 10:05:21.650
40490,28,48,0.00,130,744,"=948 ",2024-08-16 10:05:24.217
40491,28,48,0.00,130,743,"=948 ",2024-08-16 10:05:26.690
40492,28,48,0.03,130,743,"=948 ",2024-08-16 10:05:29.227
40493,28,48,-0.00,130,743,"=948 ",2024-08-16 10:05:31.793
40494,28,48,-0.00,130,743,"=948 ",2024-08-16 10:05:34.360
40495,28,48,0.00,130,743,"=948 ",2024-08-16 10:05:36.813
40496,28,48,-0.04,130,743,"=948 ",2024-08-16 10:05:39.373
40497,28,48,0.00,130,742,"=948 ",2024-08-16 10:05:41.943
40498,28,48,0.00,130,742,"=948 ",2024-08-16 10:05:44.497
40499,28,48,-0.00,130,742,"=948 ",2024-08-16 10:05:47.007
40500,28,48,0.00,130,742,"=948 ",2024-08-16 10:05:49.510
40501,28,48,0.00,130,742,"=948 ",2024-08-16 10:05:52.060
40502,28,48,0.00,130,742,"=948 ",2024-08-16 10:05:54.613
40503,28,48,0.00,130,742,"=948 ",2024-08-16 10:05:57.183
40504,28,48,0.00,130,742,"=949 ",2024-08-16 10:05:59.617
40505,28,48,0.00,130,742,"=949 ",2024-08-16 10:06:02.170
40506,28,48,0.00,130,742,"=949 ",2024-08-16 10:06:04.780
40507,28,48,0.00,130,742,"=949 ",2024-08-16 10:06:07.210
40508,28,48,0.00,131,727,"=935 ",2024-08-16 10:06:09.793
40509,28,48,0.00,130,741,"=949 ",2024-08-16 10:06:12.247
40510,28,48,0.00,130,741,"=949 ",2024-08-16 10:06:14.893
40511,28,48,0.00,130,741,"=948 ",2024-08-16 10:06:17.370
40512,28,48,0.00,130,741,"=949 ",2024-08-16 10:06:19.923
40513,28,48,0.01,130,741,"=949 ",2024-08-16 10:06:22.463
40514,28,48,-0.00,130,741,"=949 ",2024-08-16 10:06:25.027
40515,28,48,0.00,130,741,"=949 ",2024-08-16 10:06:27.603
40516,28,48,0.00,130,741,"=949 ",2024-08-16 10:06:30.033
40517,28,48,0.00,130,741,"=949 ",2024-08-16 10:06:32.613
40518,28,48,0.00,130,740,"=949 ",2024-08-16 10:06:35.087
40519,28,48,0.01,130,740,"=949 ",2024-08-16 10:06:37.650
40520,28,48,0.00,130,740,"=949 ",2024-08-16 10:06:40.203
40521,28,48,0.00,130,740,"=949 ",2024-08-16 10:06:42.660
40522,28,48,0.00,131,740,"=949 ",2024-08-16 10:06:45.297
40523,28,48,0.02,131,740,"=949 ",2024-08-16 10:06:47.767
40524,28,48,0.00,131,740,"=949 ",2024-08-16 10:06:50.343
40525,28,48,-0.00,131,740,"=949 ",2024-08-16 10:06:52.890
40526,28,48,0.00,131,740,"=949 ",2024-08-16 10:06:55.363
40527,28,48,-0.07,131,739,"=949 ",2024-08-16 10:06:57.910
40528,28,48,0.00,131,738,"=949 ",2024-08-16 10:07:00.470
40529,28,48,0.00,131,737,"=949 ",2024-08-16 10:07:02.983
40530,28,48,-0.00,131,736,"=949 ",2024-08-16 10:07:05.500
40531,28,48,0.00,131,731,"=949 ",2024-08-16 10:07:08.047
40532,28,48,0.00,131,727,"=949 ",2024-08-16 10:07:10.617
40533,28,48,0.00,131,732,"=949 ",2024-08-16 10:07:13.150
40534,28,48,0.00,130,732,"=949 ",2024-08-16 10:07:15.637
40535,28,48,0.00,131,733,"=949 ",2024-08-16 10:07:18.157
40536,28,48,0.00,131,733,"=949 ",2024-08-16 10:07:20.747
40537,28,48,0.00,131,732,"=950 ",2024-08-16 10:07:23.320
40538,28,48,0.00,131,734,"=949 ",2024-08-16 10:07:25.773
40539,28,48,0.00,126,756,"=971 ",2024-08-16 10:07:28.320
40540,28,48,0.00,131,734,"=949 ",2024-08-16 10:07:30.890
40541,28,48,0.00,131,733,"=949 ",2024-08-16 10:07:33.353
40542,28,48,0.01,131,733,"=949 ",2024-08-16 10:07:35.903
40543,28,48,0.00,131,733,"=950 ",2024-08-16 10:07:38.450
40544,28,48,0.00,131,733,"=949 ",2024-08-16 10:07:40.927
40545,28,48,0.01,131,734,"=950 ",2024-08-16 10:07:43.587
40546,28,48,0.01,131,733,"=950 ",2024-08-16 10:07:46.037
40547,28,48,0.01,131,734,"=950 ",2024-08-16 10:07:48.617
40548,28,48,0.00,131,747,"=950 ",2024-08-16 10:07:51.147
40549,28,48,0.00,131,734,"=950 ",2024-08-16 10:07:53.627
40550,28,48,0.02,131,733,"=950 ",2024-08-16 10:07:56.190
40551,28,48,0.01,131,733,"=950 ",2024-08-16 10:07:58.737
40552,28,48,0.00,131,733,"=950 ",2024-08-16 10:08:01.170
40553,28,48,0.00,131,733,"=950 ",2024-08-16 10:08:03.767
40554,28,48,0.02,131,732,"=950 ",2024-08-16 10:08:06.330
40555,28,48,0.00,131,732,"=950 ",2024-08-16 10:08:08.853
40556,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:11.453
40557,28,48,0.00,131,731,"=949 ",2024-08-16 10:08:13.897
40558,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:16.470
40559,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:19.020
40560,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:21.557
40561,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:24.037
40562,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:26.567
40563,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:29.163
40564,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:31.623
40565,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:34.120
40566,28,48,0.00,131,729,"=960 ",2024-08-16 10:08:36.737
40567,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:39.243
40568,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:41.860
40569,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:44.300
40570,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:46.877
40571,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:49.270
40572,28,48,0.01,131,731,"=950 ",2024-08-16 10:08:51.987
40573,28,48,0.00,131,730,"=950 ",2024-08-16 10:08:54.457
40574,28,48,0.00,131,731,"=950 ",2024-08-16 10:08:57.170
40575,28,48,0.01,131,730,"=950 ",2024-08-16 10:08:59.563
40576,28,48,0.00,130,731,"=950 ",2024-08-16 10:09:02.130
40577,28,48,0.01,130,731,"=950 ",2024-08-16 10:09:04.580
40578,28,48,0.00,130,730,"=950 ",2024-08-16 10:09:07.150
40579,28,48,0.00,130,719,"=939 ",2024-08-16 10:09:09.653
40580,28,48,0.00,130,730,"=950 ",2024-08-16 10:09:12.170
40581,28,48,0.02,130,730,"=950 ",2024-08-16 10:09:14.727
40582,28,48,0.01,130,730,"=950 ",2024-08-16 10:09:17.280
40583,28,48,0.00,130,730,"=950 ",2024-08-16 10:09:19.717
40584,28,48,0.00,130,730,"=950 ",2024-08-16 10:09:22.400
40585,28,48,-0.08,130,730,"=950 ",2024-08-16 10:09:24.860
40586,28,48,0.00,130,730,"=950 ",2024-08-16 10:09:27.427
40587,28,47,0.00,130,730,"=950 ",2024-08-16 10:09:29.957
40588,28,47,0.00,130,730,"=950 ",2024-08-16 10:09:32.533
40589,28,47,0.00,130,729,"=950 ",2024-08-16 10:09:35.000
40590,28,47,0.00,130,729,"=950 ",2024-08-16 10:09:37.560
40591,28,47,0.00,130,729,"=950 ",2024-08-16 10:09:40.013
40592,28,47,0.00,130,729,"=950 ",2024-08-16 10:09:42.570
40593,28,48,0.00,130,730,"=950 ",2024-08-16 10:09:45.127
40594,28,48,0.00,130,729,"=950 ",2024-08-16 10:09:47.700
40595,28,48,0.01,130,729,"=950 ",2024-08-16 10:09:50.240
40596,28,48,0.00,130,729,"=950 ",2024-08-16 10:09:52.700
40597,28,48,0.00,130,723,"=945 ",2024-08-16 10:09:55.210
40598,28,48,0.00,130,729,"=950 ",2024-08-16 10:09:57.840
40599,28,48,0.00,130,728,"=949 ",2024-08-16 10:10:00.397
40600,28,48,0.00,130,729,"=950 ",2024-08-16 10:10:02.843
40601,28,48,0.00,130,729,"=950 ",2024-08-16 10:10:05.413
40602,28,48,0.00,130,729,"=950 ",2024-08-16 10:10:07.967
40603,28,47,0.00,130,729,"=950 ",2024-08-16 10:10:10.433
40604,28,47,0.02,130,729,"=950 ",2024-08-16 10:10:13.000
40605,28,47,0.00,130,730,"=950 ",2024-08-16 10:10:15.547
40606,28,47,0.00,130,732,"=950 ",2024-08-16 10:10:18.110
40607,28,47,0.00,130,729,"=950 ",2024-08-16 10:10:20.673
40608,28,47,0.01,130,728,"=950 ",2024-08-16 10:10:23.133
40609,28,47,0.00,130,728,"=950 ",2024-08-16 10:10:25.663
40610,28,47,-0.00,130,728,"=950 ",2024-08-16 10:10:28.147
40611,28,47,0.00,130,728,"=950 ",2024-08-16 10:10:30.800
40612,28,47,0.02,130,728,"=951 ",2024-08-16 10:10:33.260
40613,28,47,0.00,130,728,"=950 ",2024-08-16 10:10:35.820
40614,28,47,0.00,130,728,"=950 ",2024-08-16 10:10:38.390
40615,28,47,0.00,130,728,"=950 ",2024-08-16 10:10:40.850
40616,28,47,0.02,130,728,"=950 ",2024-08-16 10:10:43.367
40617,28,47,0.00,130,803,"=950 ",2024-08-16 10:10:45.963
40618,28,47,0.00,130,726,"=950 ",2024-08-16 10:10:48.520
40619,28,47,0.00,130,726,"=950 ",2024-08-16 10:10:50.950
40620,28,47,0.00,131,725,"=950 ",2024-08-16 10:10:53.543
40621,28,47,0.00,131,725,"=950 ",2024-08-16 10:10:56.093
40622,28,47,0.00,131,719,"=950 ",2024-08-16 10:10:58.607
40623,28,47,0.00,131,725,"=950 ",2024-08-16 10:11:01.100
40624,28,48,0.00,131,729,"=950 ",2024-08-16 10:11:03.680
40625,28,48,0.00,131,726,"=950 ",2024-08-16 10:11:06.237
40626,28,48,0.00,131,725,"=950 ",2024-08-16 10:11:08.783
40627,28,48,0.00,131,731,"=950 ",2024-08-16 10:11:11.260
40628,28,48,0.00,131,717,"=942 ",2024-08-16 10:11:13.817
40629,28,48,0.00,131,724,"=950 ",2024-08-16 10:11:16.323
40630,28,47,0.00,131,723,"=950 ",2024-08-16 10:11:18.920
40631,28,47,0.00,131,723,"=950 ",2024-08-16 10:11:21.433
40632,28,47,0.00,126,743,"=968 ",2024-08-16 10:11:24.027
40633,28,47,0.00,131,725,"=950 ",2024-08-16 10:11:26.493
40634,28,47,0.00,131,730,"=950 ",2024-08-16 10:11:28.983
40635,28,47,0.00,131,719,"=950 ",2024-08-16 10:11:31.597
40636,28,47,0.00,131,723,"=950 ",2024-08-16 10:11:34.083
40637,28,47,0.00,131,722,"=950 ",2024-08-16 10:11:36.650
40638,28,47,0.00,131,721,"=950 ",2024-08-16 10:11:39.210
40639,28,47,0.01,131,723,"=950 ",2024-08-16 10:11:41.673
40640,28,47,0.00,131,723,"=951 ",2024-08-16 10:11:44.333
40641,28,47,-0.00,131,722,"=950 ",2024-08-16 10:11:46.800
40642,28,47,0.00,131,723,"=951 ",2024-08-16 10:11:49.340
40643,28,47,0.01,131,722,"=950 ",2024-08-16 10:11:51.780
40644,28,47,-0.00,131,724,"=950 ",2024-08-16 10:11:54.610
40645,28,47,0.00,132,721,"=950 ",2024-08-16 10:11:56.893
40646,28,47,0.00,132,722,"=951 ",2024-08-16 10:11:59.380
40647,28,47,0.02,132,721,"=951 ",2024-08-16 10:12:01.953
40648,28,47,0.00,131,732,"=950 ",2024-08-16 10:12:04.510
40649,28,47,0.00,132,721,"=950 ",2024-08-16 10:12:07.030
40650,28,47,0.00,132,726,"=950 ",2024-08-16 10:12:09.603
40651,28,47,-0.08,131,726,"=950 ",2024-08-16 10:12:12.070
40652,28,48,0.00,132,719,"=950 ",2024-08-16 10:12:14.577
40653,28,48,0.00,132,727,"=950 ",2024-08-16 10:12:17.203
40654,28,48,0.00,132,718,"=950 ",2024-08-16 10:12:19.767
40655,28,48,0.00,132,719,"=950 ",2024-08-16 10:12:22.200
40656,28,47,0.00,132,718,"=950 ",2024-08-16 10:12:24.777
40657,28,47,0.00,132,717,"=950 ",2024-08-16 10:12:27.320
40658,28,47,0.00,131,717,"=950 ",2024-08-16 10:12:29.900
40659,28,47,0.00,131,717,"=950 ",2024-08-16 10:12:32.330
40660,28,47,0.00,131,717,"=950 ",2024-08-16 10:12:34.903
40661,28,47,0.00,131,718,"=950 ",2024-08-16 10:12:37.457
40662,28,47,-0.09,131,722,"=950 ",2024-08-16 10:12:40.033
40663,28,47,0.00,131,723,"=949 ",2024-08-16 10:12:42.527
40664,28,47,-0.00,131,724,"=950 ",2024-08-16 10:12:45.047
40665,28,47,0.00,131,723,"=950 ",2024-08-16 10:12:47.627
40666,28,47,0.00,131,787,"=950 ",2024-08-16 10:12:50.167
40667,28,47,-0.00,131,757,"=983 ",2024-08-16 10:12:52.613
40668,28,47,0.00,131,723,"=950 ",2024-08-16 10:12:55.900
40669,28,47,0.00,131,721,"=951 ",2024-08-16 10:12:57.713
40670,28,47,0.01,131,724,"=950 ",2024-08-16 10:13:00.213
40671,28,46,0.00,131,731,"=951 ",2024-08-16 10:13:02.773
40672,28,46,0.00,131,718,"=950 ",2024-08-16 10:13:05.300
40673,28,46,0.00,131,719,"=950 ",2024-08-16 10:13:07.890
40674,28,46,0.01,132,717,"=950 ",2024-08-16 10:13:10.350
40675,28,46,0.00,132,714,"=950 ",2024-08-16 10:13:12.903
40676,28,46,0.00,132,717,"=949 ",2024-08-16 10:13:15.447
40677,28,47,0.00,132,716,"=950 ",2024-08-16 10:13:18.013
40678,28,47,0.01,132,715,"=950 ",2024-08-16 10:13:20.473
40679,28,47,0.00,132,713,"=950 ",2024-08-16 10:13:23.043
40680,28,47,0.00,140,725,"=961 ",2024-08-16 10:13:26.297
40681,28,47,0.00,132,719,"=950 ",2024-08-16 10:13:28.063
40682,28,47,0.02,133,719,"=950 ",2024-08-16 10:13:30.630
40683,28,47,0.00,133,718,"=950 ",2024-08-16 10:13:33.183
40684,28,47,0.00,133,716,"=950 ",2024-08-16 10:13:35.710
40685,28,47,0.00,133,719,"=950 ",2024-08-16 10:13:38.293
40686,28,47,-0.08,133,720,"=951 ",2024-08-16 10:13:40.773
40687,28,47,-0.00,134,720,"=950 ",2024-08-16 10:13:43.300
40688,28,47,0.00,134,720,"=950 ",2024-08-16 10:13:45.850
40689,28,47,0.00,134,719,"=950 ",2024-08-16 10:13:48.413
40690,28,46,0.00,133,719,"=950 ",2024-08-16 10:13:50.900
40691,28,46,0.00,134,717,"=950 ",2024-08-16 10:13:53.453
40692,28,47,0.00,134,718,"=950 ",2024-08-16 10:13:55.957
40693,28,47,-0.00,135,718,"=950 ",2024-08-16 10:13:58.707
40694,28,47,0.00,136,719,"=950 ",2024-08-16 10:14:01.040
40695,28,47,0.01,138,717,"=951 ",2024-08-16 10:14:03.603
40696,28,47,0.00,142,719,"=951 ",2024-08-16 10:14:06.123
40697,28,47,0.00,142,718,"=951 ",2024-08-16 10:14:08.623
40698,28,47,0.00,142,714,"=947 ",2024-08-16 10:14:11.157
40699,28,47,0.00,142,718,"=951 ",2024-08-16 10:14:13.737
40700,28,47,-0.00,142,714,"=951 ",2024-08-16 10:14:16.397
40701,28,47,0.00,142,715,"=951 ",2024-08-16 10:14:18.847
40702,28,47,-0.00,143,717,"=951 ",2024-08-16 10:14:21.320
40703,28,47,0.00,142,718,"=951 ",2024-08-16 10:14:23.870
